0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175
0,0,-0.409831102808152,-1.3876378509039005,1.9713111685834273,-2.4234755828641834,2.5325558712076908,-3.4820464293233675,3.6035878396638363,-4.405261448036058,-4.764266990506956,6.807913370910649,1.4738352037353715,-4.025114733351159,5.447204183119629,-5.035564421222713,2.9685040975313104,1.5072759335195753,0.6837208379722629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2399815711214792,-0.4660392420108628,-0.7788846123620433,-3.9758484006112216,5.825935081135539,-19.340084936534907,10.876836491270488,1.458792357031255,0.9103377902692911,7.250545819263758,0,0,0,-1.0541498770477489,-1.4858887001892738,2.593346347460782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.060460015566346,-11.495913483376171,10.722993836115647,0.4333817975803882,-2.6477263426489945,1.3281913097334908,-5.6982939096199035,7.798752606181677,-3.3701106941397576,5.359631026191609,-7.705663112399454,7.838197203132763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1346764920201766,-0.7953681986320615,1.1664699577947142,-0.7148084709633697,0.7664734174800433,0,-1.0934249920921009,1.1366899432234512,-14.305626332685264,13.966319601658098,-7.217900166311413,8.183023270261334,0,-10.31312850962265,5.030206346822061,4.133116891934381,1.4613622643284876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.05809331094077491,0.12035096469601232,0,-1.6826829663978955,0.8889194845562881,0.371887893000473,-4.3849511417155345,4.861507664163385,-10.042663152921833,1.398154519905201,5.675449638242496,-15.603628105060663,19.989606052290874,0,-5.135072993816177,5.225979872936444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.6171001356060525,-3.047808642104388,3.97247364691137,-6.515339560306483,5.327849007059808,-1.2045343317533166,-4.304828082599714,0.6982955810070024,6.814658882087709,0,0,-6.76718872509763,2.4683275388273005,-0.3446268308928939,-6.039087480512759,10.460810453021317,0.6837208379722629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01651694695145054,0.05596826744514871,-1.1792356206075683,1.066895069561918,-2.0192698167025465,-1.8795544569378957,1.1762656611378537,1.9639602372838538,-2.0244811113694765,-2.6394260238791327,5.536485001046422,-8.169070365560255,4.612936040251571,4.796822317778118,0,-11.710893119300032,11.90340814761798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.19909919596164088,0.24952942585929683,0,-4.4755068658584705,-4.28607257695605,2.0010353380690553,2.3402603491609706,5.530508685581808,0,-3.181369068103151,3.2568953202610635,-6.775770500493797,2.1983291237913365,-1.0416212018754534,5.941670940369469,-3.3578657872100512,-0.6715838845365258,4.1382856940894674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.018803418803418806,-0.6131917747340583,0.581422920669518,0.10353521081320974,0,0,-2.2944327833648814,-6.918421113816124,9.568656666997018,0,-3.3028024414514965,-4.208876202461681,5.660608715420569,-2.1983389015152484,-5.7624062959552145,10.315015728639558,-3.7366854386787574,3.7895944521621763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.009865689865689876,-0.2510799918452748,-1.1259520600150132,-2.1666131110299873,3.8809467870557546,-4.877818346074501,0.8942535091225687,0.05792198183594399,-0.7255225697020027,5.2486231455253165,0,-3.703650219931489,-6.102306544995576,5.49054819973062,4.648389453429128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
