0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178
-8.522712800545085,11.83490022041703,-7.202265796906154,-18.408121320496104,4.845535629330809,0.1373717324652164,-36.793811421143296,11.50677317499267,-56.98306360062803,-82.045269425733,-94.48536197129343,-88.46469110159262,-37.64149736661571,-377.37564033616536,55.44481950765307,-103.9678739337452,-166.41630027038084,-97.01615725368231,-326.3441059394132,-79.29983336657422,-73.44004371516161,-213.60862946774668,15.69421062258701,36.66482574768125,49.14774519562061,53.61760377612672,211.72922378932532,241.97142179861254,552.0196009894859,387.6979102515243,75.36441323649984,364.7467359525271,435.44795201159707,192.048918999228,196.3745365607342,348.37625111589585,96.0898966119193,126.73752213348473,282.90697497615565,119.2177362989495,150.8014501021793,175.9001726066468,-37.04466615648552,34.26151090770246,186.7835770285251,2952.8735277524224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.5936300750925305,6.920106110072363,-3.4822024512442287,8.777296943682774,-22.273718793466394,3.5919812028894595,-19.14431447855499,2.6618621657417565,-23.510432617702556,-72.22023390013447,-65.30508562804711,-15.35223483852223,-62.276208644371295,-133.4202725711802,-6.42667930633823,-212.74565252935042,-166.11062316701899,-120.12656086634655,-276.44869272871017,45.160834418469214,35.70917707792918,-136.40317829503843,100.97148558524422,0.7432243113461912,-50.33814623524426,58.105920356443356,227.59306969559725,374.1382473730469,36.057196057109465,268.5742479178909,185.53690368392154,92.47159753058021,214.449958848889,242.03955591459933,346.8486676911321,-173.1489811443422,332.39418841037786,102.78328972005082,307.6317745762906,89.2903935097195,-101.94418581202963,29.99198968296072,363.7891131276126,-148.3757374188465,5.353906329882605,2276.375297133749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.532192273020577,2.7294943322267886,5.953059768628209,-3.6180687632838247,-12.470281519762697,-30.450216912120492,-27.4832538640147,-91.52998869401546,6.553871638261063,-100.9140252718011,-109.68783593437885,-85.66245260365577,-200.0524075266235,-64.38080361558528,-181.17308173686803,-136.91895044975348,-348.2463506336932,-66.62090766756594,-485.9041590374694,-163.78943696547782,-85.11768846775588,-165.9199616268905,-6.851144800980883,-42.31415562069742,211.98374029648477,233.71535950392988,347.40069111118686,143.8401283893515,398.3523970547415,712.7285821469653,16.012260832714553,508.89900891445126,437.045665611079,420.5237437698318,579.6008813622113,178.18776895425918,221.3801819912113,32.54302631866265,525.6175002246335,38.28141925617115,104.18731580692598,273.9538194493788,100.32203574282047,-0.19989605049378678,-62.33451083847097,3894.5226622918103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.516195680996484,7.098672707307674,-0.7647463602310919,-11.641088513424268,-9.274502635427215,-28.445323188605883,-26.27920981221092,-43.40395731626574,-91.27983020042372,-72.68343427418507,11.380645708366636,-241.49727158927035,-15.961729236533749,-283.64529058594826,-83.56330686355642,-301.9131749349676,-289.3842898496727,-240.68974625634195,-186.51479196069326,-43.43118698371631,-383.43190877970505,107.93936978987159,-235.69425837933417,-93.01558628373685,82.75824509883778,337.3728887868495,269.16617785435164,723.759240616619,84.74722983363418,396.5652378482719,898.8229958024607,76.49944844159165,299.0953179305033,719.6192790687726,116.52913386732665,304.45209208114375,123.46341371798707,429.1923181329697,400.2687514315442,-71.10628843402087,275.22726335822597,310.8976371747289,-112.09018146750311,281.6019835958196,27.025699258256488,3678.7736372579366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.8856951552469585,1.6307697196230133,0.793483571910903,-10.625777055314334,-4.790518101922564,-30.991097240987063,-12.10075915776284,-4.670291900451025,-89.7788538859017,-25.888426128510368,-75.06611700251592,-65.62804268520087,-23.19654086545889,-191.54671146914063,-179.81168090577734,-289.9979607557491,95.57407944112177,-258.244586456748,-174.2942083556643,-112.66244311372905,-431.1118559902649,60.246225682603246,-66.88770854154626,170.38027700632946,-76.16967283338053,218.2141362501708,369.7218502189825,222.54118794845573,281.7930956305504,-19.864324096064227,458.51019904206055,446.2444373021143,365.5892684229407,206.47071945395788,357.0357679266303,211.73061417968557,369.9853425070931,-251.55388877910858,335.7453171679913,111.33234820794864,313.0803750184767,25.447094604995677,180.24983925062725,24.04364929964554,13.04666757373807,3043.662857906284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.905163984361241,151.4849487220137,-34.70302371078678,-34.70077066405308,-20.734937770802624,19.347320480247586,-131.39108704007828,-56.76834220558505,-34.20461674755062,-152.71466305391033,-62.704982269892064,-133.9383627797261,-289.208808012248,-198.13189373180757,-182.31531058485422,-426.2298167667312,-360.29422565121934,-407.6240941548476,-421.20573312411346,-336.1344151308928,-396.84753772351706,-630.0722818280091,-5198.042226285958,3348.6231101514336,2070.3891611173517,1184.3212360247137,853.9578307087197,79.01382966535883,1523.5578180813538,798.9095963618114,903.3398259945673,81.77341563134529,782.7954779721126,751.6241465007354,542.336852573215,420.8377104408239,77.94078637976958,934.3392833403622,68.29749493117237,182.15203760926929,339.91136438143945,-328.22003822233216,644.9750198283963,-160.2497034516073,-6.996457208057912,5236.235384147812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.784414722345197,66.61744645097329,-10.634836359417365,-10.194322824301297,-5.048277282681474,-16.546416998370983,-111.02548347047897,3.628515541376925,-74.17153554655697,-183.28809940679002,-68.17453840914071,-30.587994872610015,-207.03494052274766,-214.4729983446263,-552.0360994982352,-78.31380593211864,-11.625199374010219,-729.2996761002033,-554.6543297817079,-42.64851945676674,30.78239308235103,-442.93906415587344,-2639.9617432628957,1465.9086060550248,1318.6230360954737,512.3315107386945,818.7236743200244,694.9281548587925,386.8542299185447,785.8228723308681,667.9842127927383,171.7307573305899,904.8912541418548,423.11812484994925,270.0556815196765,354.1475878529258,687.157853560877,-63.63905436504883,701.4911680612057,229.0119864139713,-86.27512290636558,172.94850184033652,-156.62626857972705,-152.49761658606843,514.9982068463847,4191.285894801624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.70759839149048,123.40849653848638,-14.234901054619693,6.941344314981178,-79.52916375913381,-8.943310566327579,-64.01027594012814,-43.778286281295514,-107.21802264891191,-62.89836975531821,-132.57804140417838,-93.51095177762065,-272.1274942130511,-449.8270288276302,-93.40439253520684,-450.7666820066994,-260.15755546522286,-927.5573851226495,307.8125144091674,-910.6478369760207,-215.28916028887858,-1098.839563930958,-3406.988979597297,2098.4320024467797,2060.3178501261596,1186.666980300745,879.9471614015805,488.4216863389248,869.3586343074235,381.46357214114255,843.4287066379131,824.9230172133013,1053.7934353218234,422.0752155594425,18.009779545789797,711.9044689934907,876.7831037304383,384.2440779886886,-149.43215340554045,598.1466039485028,7.506674570256488,95.47395085883912,134.39058622873802,502.77779702926887,-486.322970474779,6410.129033211311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.182275859564054,90.7081809895395,-7.945564771770019,-7.320327789136433,-50.98025444770185,-11.41898187211827,-10.434823256416356,-98.53777615477429,-102.41733852177529,-76.55475629688968,-133.62773487526522,-271.88925558959085,30.493550611287144,-335.36683510168865,-169.91706422734384,-235.50179156356344,-807.1702509851291,65.18019261690097,-264.0749080681533,-801.4536950596404,-60.16782993347454,-611.6502869082486,-2116.7800990944393,1097.10431220096,1612.4409053590027,558.3557409699866,398.1883145089177,697.393172577452,675.1232149014807,1228.5733555283023,782.0598243569699,296.30478517973796,377.6323553189498,793.1648864247834,604.6544154275808,23.73993481026788,736.7240433105626,-9.12058629398506,228.98988614307675,646.2212761648942,2.6874344849654044,12.491415016410468,304.6081049257814,-148.74514641632555,185.13719011546291,4181.161432635482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.09262986219585,36.39386703320039,1.1262958357155708,-13.072553625971917,-15.144461965360797,-25.853395376128823,-12.678172366941915,-13.338472811140315,-25.793428854729815,-179.95314602383814,-134.98693826449684,-12.374660110660926,-151.12870783638567,-192.5112879435852,-128.6371272985017,-122.96629185102297,-466.1448434826072,-66.75884218018771,-240.6791727078946,10.054425544123657,-472.97807311353057,-128.84265528436475,-1109.234646952525,242.07345500545793,670.081935320502,243.3874239808178,399.04371261697696,570.6428630901995,849.3006082083716,534.9110332530552,64.27331483761077,520.4922937219337,169.68089567456914,264.32945417872935,918.8578732585655,86.55290563453126,469.3601403068026,217.73592607313432,34.559655834796956,310.07129783867646,40.15515422701212,106.55685481915954,83.42043897437803,-203.74772651682883,62.848218787799915,3378.509992582527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
