0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178
-5.803061934964988,7.17227663822927,14.779225506291157,27.91213040471494,29.875200362807988,-14.489357513046855,0.18569116742866149,-9.582622790298508,-44.056731326792345,-18.021585607622907,-50.312278824582975,-24.135031639456347,-115.7264246619054,-52.054603395041156,34.12825709066345,36.4718790850279,9.032812569111016,-181.2557504086056,-116.76237051428777,-366.35706621963385,-406.3016050202636,-1081.895677414568,-419.7454749366037,455.64690024244953,329.9808904303043,1142.5158953572184,681.8086219566993,-19.260016780176052,246.82615174995112,-86.26439898545007,226.1528430279036,351.63831393703714,246.12857610875065,-108.33603841007893,234.4606186081743,287.20556258000397,-136.1433672077353,130.7206656102666,-73.6287733109953,-152.09227232945304,-29.252406692995866,-60.96549173355531,55.09016089465926,210.3764068045278,121.95888161512205,1399.528737485694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.3898937076068347,6.203634432917138,0.7155924459133811,4.790071098900203,-1.1795079908459172,5.222180335876176,6.799974722509835,-4.48574711269948,10.216115408106264,-8.114477048966405,-8.581029815231881,-0.6615912442456825,-30.21308695322105,1.1357120169434478,-40.935242582977516,-32.640191551866344,-113.69786451590213,-77.59345663364137,-129.99472435489005,-239.9986959490992,-404.047957783486,-546.0489190277049,-102.70382798383304,624.7743399334194,449.2580770657894,310.1619591673395,137.6827146916568,222.51790424312279,127.86413989887308,88.22454259955109,83.07856072168029,148.08672218103524,-26.591205650519974,42.81155697321719,42.181959090003474,-22.17687151139821,55.22910468929568,-29.0380727579238,21.221646923477465,-12.153268985923882,9.078128556007782,-65.17112836390791,61.990287224584314,40.17520017110937,26.234099424888417,644.9706346380786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.973013994208329,10.532979996851301,-4.641980118329432,-2.8710762138854165,-11.664668429473432,-14.251181263230066,-2.869281575504566,-23.860628438577404,-35.44908091738987,-51.98830084969293,-32.075432436647596,1.9735354095138653,-143.99681167983064,-86.78602743357877,-141.66634017217353,-244.75129131496578,-173.94996678136386,-186.80791758183403,-290.977016263734,-107.26711045972685,-297.687611498512,-93.0865489794335,-147.89406365967545,249.54113839649952,-107.80397066974867,201.3519450393853,548.5995379452908,463.0568730425648,332.8429305123162,326.2176691190116,272.509843694809,284.9832110734948,267.148855961253,201.83107417480045,226.0683985002704,184.59353635850835,137.2479194850095,100.06828185250556,86.4703702775203,137.56885325736945,74.61608135661407,102.5843509951873,-33.368280064304216,196.62414330059445,33.29574905649638,1423.6264657488523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.292622554295667,44.14542075757627,0.35962778144681995,-20.663228007475034,-25.785305556924847,-58.58778938145241,-56.11314505223356,-46.9135700094745,-147.36108766200894,-165.5425657518807,-168.27454268408923,-137.22983119889278,-204.0103361960691,-549.7724616171145,-458.61195939413835,-527.411246475528,-668.7708261382038,-342.93960044080376,-676.7354942331757,-1132.850270195094,-821.7279640344154,-168.96373976349895,-3634.538695223441,2988.2348746315993,859.2276705380177,960.3001071156868,1262.096708238173,1826.5506400809015,471.8837622938298,1233.7171891456674,1924.2844905458492,1071.8859000931755,-216.94999367275665,1147.6721704810373,664.4193805703495,669.5553549816609,310.8609450092747,803.4653405047994,57.984778780935514,566.649984259199,-29.379168932351654,261.07823754829474,166.60386826898602,34.376402685216256,55.47391104026254,4320.7894714104705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.7512892312325876,20.328547567250524,-5.90166965043888,11.538595655607907,-20.239611368575645,-22.934638036795267,-10.89474540189973,-6.559584466263042,26.60454771006216,-23.11547835101414,-42.50891795982461,-45.83343536143625,-90.63174904240518,58.02686422439796,-84.23909706069132,-128.19639755617268,5.667125192812238,-97.538749583135,-17.516218159996367,-100.95294866825495,-144.86347170752134,20.31462303100147,-919.3202635802804,786.684515789848,341.34317848271934,115.40486824319404,121.7208373548959,146.53566337790647,119.958710735869,241.92865319206282,-15.80316424038113,-41.50082441583928,226.325781347733,-58.624959362874264,220.67633787856101,74.97151103693473,-89.44718839466783,7.589818642492608,27.636912386717785,48.932362453199545,57.81367384519308,53.62799639007973,161.06014410737248,27.766013928846004,60.00040498834916,1683.42391426741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.957186117983309,5.325087378218501,-5.219736364578002,3.1577582929857027,-16.223416078516546,4.672703156690738,-18.041665465609917,-1.6898426977933483,-36.88273176094702,-27.06805600214369,-57.54639610215132,-93.39220355439188,-37.2864143681094,-79.29099718784028,-84.4488116131634,-123.72987042116677,-77.4613528805435,-50.530903768862196,-145.80521717953172,-167.78257834413643,-27.26250886645605,-21.250034003899046,-32.622906655335925,-136.93729514127173,132.4305773506002,71.03464095417786,329.8428920526202,93.23104991777849,133.70679472489766,322.0420332110298,192.1192725016724,276.95183662420976,122.74159867540335,94.57576771254837,306.60800412492307,-58.29634528459381,161.79489725994546,44.210520048692686,221.8193605277764,-5.889563504429775,51.53343326933333,162.23659888755873,40.96008661268146,44.305456933381954,-28.785811590208287,1699.9531536208785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.617609625994106,11.133277110914712,2.230820072312456,-12.195402903424839,-17.394243177742705,-8.125551936388124,12.312099899340534,-51.002263333157906,3.0614961971495376,-29.957262278177335,-38.970150773974126,-60.103258357200325,-170.9174192351731,59.575342878502106,-164.32586143925204,-273.1637582181954,26.688852056706416,-228.3582604496332,-6.404719630608794,-46.03306301100097,30.184074791734265,54.841413865768146,21.349510823113413,-225.09679424339794,71.24542433934523,116.76824533161434,123.60302677706393,-65.53464866899591,355.92426092650857,-28.600934564987547,250.42770474063903,248.50118685056347,310.2603820645704,16.189337554200236,19.89289992667813,531.6983461584006,152.78287818468652,66.84089708050836,80.43019164550594,385.5112574935704,117.37129095193629,82.50552102431587,33.75123764081979,165.55984895150863,-174.75050989979226,3885.710490635731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.985509150720911,4.762048700781263,1.8902869034228507,-3.493775615981963,-11.851600092932532,-1.8556122501296985,-46.735814590624706,-13.845669322274077,-19.300583308853504,-52.93720152507695,-62.25747782260256,-4.362354400773999,-106.49699298873205,-117.9409565255867,-75.98619906339208,-73.3239594151241,-247.6487113769363,-159.99011044194177,-220.00093927143507,-88.41276876005196,14.95012785217863,-275.621683287195,17.38682237517199,-134.8557334404779,244.67562280027235,118.21412471276605,293.9985264525709,316.8365963141989,70.67923731463155,271.00678160557567,281.1612081113247,207.82918260553427,278.81195012123925,365.4398654608571,78.40155064962525,322.1899787162733,201.0627451022623,178.06891334979605,69.505361428756,201.7539847592841,-33.43187838335664,104.97268052462424,-36.55614815098423,67.15950285612207,28.719336246071826,2153.5728579420993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.322274416092454,7.2657671165376465,-1.3786514825681708,-14.165934770012301,1.2151062831998243,-3.4017747153611126,-23.652536531367215,-17.015836330297265,-12.539678621167896,-53.0366969777665,45.43706219281996,5.660671950938174,-110.3130430234218,-119.16466600226954,32.058453292674216,-165.37391876554227,-97.80992385488501,-34.099668383790416,-174.78721797832785,-20.15765734782195,-86.01959437099364,-201.92698001288642,147.564419472307,-299.97248974975383,195.52410267364442,34.40586013938688,357.1082835638326,170.06201473145947,50.55679913734359,59.47174875742084,179.70434838541834,332.1222483588898,-8.280084835499679,278.28429995865463,128.46621807497695,195.78330968678645,-5.701479096481551,268.1524499404739,-52.424345920882764,113.65509850992571,13.852300316471792,84.9317860058465,35.91012012651878,-123.39738027111835,79.70760800505754,2089.607968265006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.543629839380932,1.3388051566871835,1.4815966212782814,-7.7276635808830925,3.8748129090648913,-29.012113661139033,4.00728902245027,11.48660047539292,-80.09468331419505,-13.538203741844017,-53.54388898541399,-98.83861294661604,-91.35763414953124,-36.227034791563405,-120.62403964091759,-155.06714822889904,-120.55963197551087,-105.06216969452217,-171.19516222898432,-275.20895395201745,-35.403575581067145,-90.73174152685014,-12.735089088222344,-102.11301707834087,220.26982210904586,322.8251452321051,201.23977256601916,96.89455981748749,361.09179819601746,257.116317852393,173.45111803396708,351.39371105532615,30.617227023170102,322.32169126413856,106.45852369085985,187.10828220260717,239.44230981079164,-62.596097043121105,292.64376372453705,-72.04247737455383,170.08555729278862,64.67842322883699,31.619489763133878,12.825960060201247,-97.63942087641762,1507.0451399232932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
