0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175
0,-0.036866800867920026,0.044048490249921156,-0.03845963927100019,-0.520920252243293,-1.7092538115062752,-0.2535099234183071,2.3982433626090147,-2.2112206285354707,2.6632680807186855,-1.4571849129181624,1.493047259096687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.012842681918145143,-0.05688342362113294,0.09895175832329262,-0.10965909969541579,-0.13013325722687163,-0.2724259654953231,0.29915714200011423,0.27324255861417274,-0.6301067649649095,-0.6957692797209584,0.9294736697266142,0.46251792527740576,-4.306509964490641,4.051686111667114,-0.07286182399218627,0.42776704444283015,0,-0.28891006138806913,0.2930142943613997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.044156504306156204,0.056082944511199856,-0.2658788888823572,0.30157249357242294,0,-0.25771803011832445,0.27046843583791436,-0.5390392290221723,-0.41149417872124483,0.4981360275207838,-0.8678245126809899,1.413085357517879,-1.0019729504790758,1.0222656230373202,-0.41309768030732463,-1.619165995024313,0.7920258899147317,1.298735569582199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.15565719357574942,0.17898305556577454,0,-0.29339948953532274,0.3082823362655447,0,-0.42914593368785375,-2.65996033482892,-0.2948086049650078,1.4830060535867668,0.6879479678895102,-0.09026043880849488,0.9880131581626102,-0.09352649636187182,0.1725085617498755,0.5833765219741881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.012775278218228703,-0.19657504698700437,0.1576738061127064,0.10525017344430665,0,0,0,-1.0739564924937977,1.1111210121814636,-0.33393380551560536,-0.46199074103826765,-1.368002001811282,2.239795612884725,-0.6069105040221293,0.6187242405251447,-1.6268557011556772,1.6527076269914829,-0.7273610306582382,0.737464964576316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.048227609083517024,0.014834019115339776,-0.9386705670766577,1.0101138851770814,-0.27138014618653017,0.3072795985253716,-0.5530785758113566,-1.5786832891175528,1.7043219218946402,0.5139964886979432,-0.7308837187436464,-0.03606394708977201,0.3878419863524835,-0.09899349736572127,0.5222743311635447,-0.8022165531711228,0.8139715701880588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0013771134888385128,0.005003268102082735,0,0,0,-1.1964586659548744,1.066206434352436,0.001971681857045715,-0.4302757363712847,-0.7574344663483783,0.14514807134931884,1.3279801791223442,-1.2819127841200109,1.308660778647775,0,-0.9577306353043988,0.9728491210773262,-0.5880679172986906,0.5966907447783805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00012221144315841572,0.011427882513955824,0,0,-0.9129665095492165,0.3293677077660213,-0.3649908971791359,0.5279216869708806,0.2455906940987852,0.3203989239454249,-0.3156906308409033,0.32352075894723376,0,-1.3580604235688658,1.0425811361133237,0.34611202312864225,-0.34392591245616627,-0.15087831259590462,0.5071103557327509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.1084178576623361,-0.10847933277180451,0.1667954563057752,-0.4624299019272682,0.5943082210474667,0,-0.42914593368785375,-0.5375310294874688,0.2955616963068973,0.06940912744817282,0.5649475664761274,-0.2960692047424505,-0.24905031207775108,0.33508332522709133,0.3573519363234365,0,-2.3380629285621093,2.3719883418559657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.024471217766721485,0.03277753192502676,0,0,-0.7226502211564685,0.5528018630990865,0.06833506547496382,0.15963979398444955,-1.0383135411823643,0.23172466572625822,0.42276117011604614,0.44692830216323304,-0.6256468647124068,-0.12608889988047456,-2.164784122142398,2.3762367887951936,0.6285837483441955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.0819022787632165,0.008137763253171573,-0.07387112579799292,0.1666715318585023,-1.0320448496464505,-0.09966005724123583,0.42419227594873565,0.04301089498795485,0.7726675418616904,0,-2.207756106967811,1.5174412388333005,0.40001436526846557,0.3510356207414736,-1.0202552303388603,1.0347663405586245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.08357677870852069,0.047032984914336884,-0.1958690402354114,0.2729631130284392,-0.28452841619693536,0.29887722208405193,0,-2.832229131244493,2.8034390201367563,-3.1595606428182195,1.474534085021875,1.4439836545176585,0.48822841547890844,-0.39313177972555563,0.40017350693269105,-0.36937667726666457,0.37499752242265105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.014515395329936915,-0.0028090022377998056,-0.13184321185882267,-0.0804564271681941,-0.14613446672593425,0.446021945876137,0,-1.4281076919098168,0.026503709005744502,0.6234278680429067,0.8874659765063365,0,0,-0.24401337041387466,-0.9729810701970614,-1.0539278948918898,1.3533078575092756,-0.002053269900872512,1.0128668050766032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0012214082621350955,-0.20704484390586902,0.0967703793682502,0.15641534429565354,0,-0.27816994005262935,-0.36205437135852975,-1.2339553688352989,0.1295549148606726,0.8801247798610483,1.0540545854375256,-1.2258258128217046,1.252498609480948,-0.6286041473163568,0.6401189750760552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.06409510078374146,0.08176593399155636,0,-0.15025952447993526,0.16116800379026192,-0.5997130439731926,-0.22269357239129617,0.051966253071303536,0.8572428878431928,-0.6480845345174048,-0.42126625069781753,-0.4137245926551658,1.4473539243931064,0.11587643952072049,-1.2154656660524945,-1.1083271447430347,2.3843210488305435,-0.6625260120240322,0.6721247499584572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03288491299256773,0.04359145563588485,-0.1119171791689188,0.019353227525372954,-0.17039514574023001,0.2961838145286638,-2.7602796540886594,2.861272670971792,-0.5530785758113566,-1.8056514591430242,1.230756296521108,1.2360241225704027,-0.7308837187436464,0.7453898061695764,-1.1499824799143434,1.170011182232589,0,-1.0202552303388603,1.0347663405586245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005879520968974988,0.01273224290766086,0,0,0,0,-0.9921179210894197,-1.6752107308205726,2.084908746418356,0.47457284152783347,-1.2277019025089293,1.5359926231723897,-3.1035817907175076,3.163726136313291,-1.2315322750475897,0.5452509451650952,0.7200645548806572,-1.2217098768840868,1.2394890554928355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.006885459830947343,-0.13585717722572932,0.16280542195903053,0,-0.2927820832250747,0.2513324642720629,-1.498943421703875,0.49667257393438824,1.141871021525733,-0.9612053670641456,0.984015098432918,-1.1779357247997748,-1.0075743400380843,2.046014059462356,-0.8591122066422043,1.0835709748150593,-0.9988543215595005,1.0128668050766032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.021542943733666695,-0.012649255112353416,0.04950094683058071,0,-0.18014422414539147,-0.35412367324144134,0.48667893256709194,-0.09864347313390538,-0.16465727674211597,-1.0114774023127395,1.4186732699390592,-1.0447284151799503,1.0671029831053265,-1.5589859730211588,0.7786101267814385,0.25045851955896514,0.5833765219741881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.06830695336359095,0.07219324212415333,0,-0.6722817738578347,-1.905108546243236,2.067022715239045,-1.5737166954022148,0.29244829763509367,1.0692504505466052,0.41881448827526635,0.547686389678728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.3679607703586108,0.16650384427047887,-0.10333074176341933,-0.7519721621846046,1.1862969458959283,-0.2660393652638929,0.27504955835818773,-0.28590947962706076,-2.130085034285701,1.9262270892483793,0.5684537984547628,-1.1025887011063293,1.123298739230069,0,-0.23254754330542063,0.23607453962831176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.23492834147262487,0.0460387037251042,0.22732444838861685,-0.6008593764796943,0.3349115561517434,-1.5612441184665276,1.9343289551784115,-2.0534574975809257,-1.170111767157413,2.4759390524568974,0.9021246525049771,0,0,0,0,-0.6336419595853964,0.642798310714455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.033745644936099,0.04846461596830134,-0.5080790543091449,0.4662579950681559,-0.06818230221036393,0.1778215288843309,-0.38862296772547206,0.4040170176898103,-0.9290460378727221,-3.032848142039656,4.095201610550139,0,0,0,0,-0.8289430143979768,0.8423744496791827,-2.080111751546494,2.1098980840648016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
